episode,length,totalReward,avgQ,exploration
247,200,-200.0,-38.44974899291992,0.4757388418027599
248,200,-200.0,-38.463623046875,0.47431589412039876
249,200,-200.0,-38.435157775878906,0.4728972025128602
250,200,-200.0,-39.0473747253418,0.47148275425010994
251,200,-200.0,-39.03828811645508,0.47007253664018944
252,200,-200.0,-39.00960159301758,0.46866653702910216
253,200,-200.0,-39.032806396484375,0.46726474280070013
254,200,-200.0,-39.010276794433594,0.4658671413765705
255,200,-200.0,-39.584434509277344,0.46447372021592276
256,200,-200.0,-39.60161590576172,0.4630844668154764
257,200,-200.0,-39.57096481323242,0.4616993687093484
258,200,-200.0,-39.5760383605957,0.46031841346894165
259,200,-200.0,-39.605674743652344,0.4589415887028332
260,200,-200.0,-40.190914154052734,0.45756888205666324
261,200,-200.0,-40.169960021972656,0.4562002812130242
262,200,-200.0,-40.188392639160156,0.4548357738913502
263,200,-200.0,-40.18196487426758,0.45347534784780685
264,200,-200.0,-40.16223907470703,0.45211899087518137
265,200,-200.0,-40.69904327392578,0.4507666908027731
266,200,-200.0,-40.73275375366211,0.4494184354962843
267,200,-200.0,-40.747779846191406,0.4480742128577112
268,200,-200.0,-40.736228942871094,0.44673401082523556
269,200,-200.0,-40.711158752441406,0.44539781737311623
270,200,-200.0,-41.23920822143555,0.44406562051158155
271,200,-200.0,-41.263206481933594,0.4427374082867214
272,200,-200.0,-41.267696380615234,0.44141316878038034
273,200,-200.0,-41.26553726196289,0.44009289011005026
274,200,-200.0,-41.264015197753906,0.438776560428764
275,169,-169.0,-41.811012268066406,0.4374641679249891
276,200,-200.0,-41.81476974487305,0.4361557008225216
277,200,-200.0,-41.79676055908203,0.4348511473803805
278,200,-200.0,-41.82581329345703,0.43355049589270245
279,200,-200.0,-41.82453155517578,0.4322537346886366
280,200,-200.0,-42.35315704345703,0.43096085213223995
281,200,-200.0,-42.384803771972656,0.42967183662237285
282,200,-200.0,-42.3901252746582,0.4283866765925951
283,200,-200.0,-42.40762710571289,0.42710536051106196
284,200,-200.0,-42.40913391113281,0.42582787688042073
285,200,-200.0,-42.98134994506836,0.42455421423770767
286,200,-200.0,-42.937522888183594,0.423284361154245
287,200,-200.0,-42.937496185302734,0.42201830623553843
288,200,-200.0,-42.956207275390625,0.42075603812117496
289,200,-200.0,-42.935089111328125,0.41949754548472085
290,200,-200.0,-43.539981842041016,0.41824281703362004
291,200,-200.0,-43.490989685058594,0.4169918415090928
292,200,-200.0,-43.476829528808594,0.4157446076860347
293,200,-200.0,-43.48552322387695,0.41450110437291604
294,200,-200.0,-43.512657165527344,0.41326132041168107
295,200,-200.0,-44.037879943847656,0.4120252446776482
296,200,-200.0,-44.02424621582031,0.41079286607941
297,200,-200.0,-44.0227165222168,0.40956417355873387
298,200,-200.0,-44.026710510253906,0.4083391560904625
299,200,-200.0,-44.01090621948242,0.4071178026824153
300,200,-200.0,-44.59175491333008,0.4059001023752895
301,200,-200.0,-44.51915740966797,0.4046860442425619
302,200,-200.0,-44.54418182373047,0.40347561739039073
303,200,-200.0,-44.54206085205078,0.4022688109575182
304,200,-200.0,-44.55610275268555,0.4010656141151727
305,200,-200.0,-45.171817779541016,0.39986601606697186
306,200,-200.0,-45.085716247558594,0.3986700060488254
307,200,-200.0,-45.10175704956055,0.39747757332883893
308,200,-200.0,-45.11695098876953,0.3962887072072173
309,200,-200.0,-45.1025505065918,0.39510339701616887
310,200,-200.0,-45.677635192871094,0.39392163211980946
311,200,-200.0,-45.61082077026367,0.3927434019140673
312,200,-200.0,-45.6319465637207,0.3915686958265876
313,200,-200.0,-45.643638610839844,0.39039750331663775
314,200,-200.0,-45.62298583984375,0.38922981387501276
315,200,-200.0,-46.219932556152344,0.388065617023941
316,200,-200.0,-46.14683532714844,0.38690490231699004
317,200,-200.0,-46.133609771728516,0.38574765933897315
318,200,-200.0,-46.156578063964844,0.3845938777058556
319,200,-200.0,-46.11725616455078,0.38344354706466166
320,200,-200.0,-46.70515823364258,0.38229665709338156
321,200,-200.0,-46.627952575683594,0.38115319750087895
322,200,-200.0,-46.66333770751953,0.3800131580267986
323,200,-200.0,-46.62267303466797,0.3788765284414742
324,200,-200.0,-46.64215087890625,0.3777432985458367
325,200,-200.0,-47.24179458618164,0.3766134581713228
326,200,-200.0,-47.136417388916016,0.3754869971797835
327,200,-200.0,-47.14037322998047,0.3743639054633934
328,200,-200.0,-47.135440826416016,0.37324417294455975
329,200,-200.0,-47.08415985107422,0.3721277895758323
330,200,-200.0,-47.73039245605469,0.37101474533981293
331,200,-200.0,-47.640865325927734,0.3699050302490658
332,200,-200.0,-47.6195182800293,0.3687986343460277
333,200,-200.0,-47.60907745361328,0.367695547702919
334,200,-200.0,-47.64018630981445,0.3665957604216541
335,200,-200.0,-48.19852828979492,0.3654992626337529
336,200,-200.0,-48.13376235961914,0.36440604450025216
337,200,-200.0,-48.12044906616211,0.36331609621161737
338,200,-200.0,-48.12980651855469,0.36222940798765446
339,200,-200.0,-48.079383850097656,0.3611459700774222
340,200,-200.0,-48.677574157714844,0.3600657727591448
341,200,-200.0,-48.62216567993164,0.3589888063401245
342,200,-200.0,-48.5982551574707,0.35791506115665456
343,200,-200.0,-48.6089973449707,0.3568445275739328
344,200,-200.0,-48.65149688720703,0.3557771959859749
345,200,-200.0,-49.13667297363281,0.35471305681552834
346,200,-200.0,-49.088722229003906,0.35365210051398643
347,200,-200.0,-49.116573333740234,0.35259431756130255
348,200,-200.0,-49.096092224121094,0.3515396984659049
349,200,-200.0,-49.101356506347656,0.3504882337646111
350,200,-200.0,-49.67328643798828,0.3494399140225435
351,200,-200.0,-49.5645866394043,0.34839472983304437
352,200,-200.0,-49.5975341796875,0.3473526718175916
353,200,-200.0,-49.6215934753418,0.3463137306257145
354,200,-200.0,-49.59123611450195,0.34527789693490984
355,200,-200.0,-50.10356521606445,0.3442451614505582
356,200,-200.0,-50.08305740356445,0.34321551490584074
357,200,-200.0,-50.0854377746582,0.3421889480616558
358,200,-200.0,-50.08046340942383,0.3411654517065362
359,200,-200.0,-50.0332145690918,0.34014501665656655
360,200,-200.0,-50.55152130126953,0.3391276337553007
361,200,-200.0,-50.54634094238281,0.33811329387367967
362,200,-200.0,-50.55681610107422,0.33710198790994983
363,200,-200.0,-50.52100372314453,0.3360937067895811
364,200,-200.0,-50.54467010498047,0.33508844146518557
365,200,-200.0,-51.01106643676758,0.3340861829164363
366,200,-200.0,-51.01708221435547,0.3330869221499864
367,200,-200.0,-51.023704528808594,0.33209065019938827
368,200,-200.0,-51.00933074951172,0.3310973581250133
369,200,-200.0,-51.030616760253906,0.3301070370139714
370,200,-200.0,-51.454139709472656,0.3291196779800314
371,200,-200.0,-51.50618362426758,0.3281352721635408
372,200,-200.0,-51.46820831298828,0.3271538107313468
373,200,-200.0,-51.49700164794922,0.3261752848767167
374,200,-200.0,-51.50638961791992,0.32519968581925895
375,200,-200.0,-51.95471954345703,0.32422700480484445
376,200,-200.0,-51.9769401550293,0.3232572331055279
377,200,-200.0,-51.986534118652344,0.32229036201946953
378,200,-200.0,-52.01287841796875,0.321326382870857
