episode,length,totalReward,avgQ,exploration
462,626,181.97976361084068,68.59056854248047,0.09933754133481892
463,1000,20.509155204784783,68.57154846191406,0.09884332471126261
464,400,217.4147437382179,68.82925415039062,0.09835156687687824
465,860,225.1560462722806,67.89007568359375,0.09786225559888383
466,1000,47.0602241721542,67.81373596191406,0.09737537870535705
467,950,-248.00916559775553,67.78241729736328,0.0968909240849324
468,1000,-165.00225043963556,66.85968780517578,0.09640887968649992
469,1000,-115.03280009178607,67.93001556396484,0.0959292335189054
470,879,-258.6935947317668,67.35765075683594,0.09545197365065214
471,452,216.59467641137428,67.82035064697266,0.09497708820960413
472,761,203.34814169146256,66.4744873046875,0.09450456538269068
473,968,129.39814220639892,67.69355010986328,0.09403439341561264
474,361,197.82537765049597,68.39247131347656,0.09356656061254989
475,387,236.4250187930784,67.8908920288086,0.09310105533587056
476,597,287.5362806600688,67.76478576660156,0.09263786600584135
477,487,284.7972678607767,67.89473724365234,0.09217698110033967
478,1000,37.33306030392192,67.04230499267578,0.09171838915456684
479,1000,114.63740746899815,67.06787109375,0.09126207876076303
480,967,180.19519162071433,66.98838806152344,0.09080803856792342
481,609,216.67313979589358,66.48589324951172,0.09035625728151585
482,746,235.7888157779898,66.41451263427734,0.08990672366319986
483,689,202.22276925129927,66.50885009765625,0.08945942653054714
484,346,249.54665307667454,66.41664123535156,0.08901435475676334
485,566,214.7515002632623,66.74446868896484,0.08857149727041129
486,469,228.93772245422457,67.03184509277344,0.08813084305513562
487,1000,85.0809975231816,66.79011535644531,0.08769238114938868
488,531,225.5004425359752,67.10072326660156,0.08725610064615791
489,328,221.84107213420964,67.23802185058594,0.08682199069269445
490,458,194.84033810452115,67.15470123291016,0.08639004049024324
491,360,271.3328106202273,67.45710754394531,0.08596023929377437
492,775,215.28912940575898,66.7828369140625,0.0855325764117158
493,521,229.1881316405323,66.7758560180664,0.08510704120568738
494,402,176.6439192853333,66.68074035644531,0.0846836230902362
495,589,221.61762877203574,67.08312225341797,0.08426231153257335
496,500,170.12007571760984,67.31510925292969,0.0838430960523118
497,244,273.8306949046835,67.24485778808594,0.08342596622120578
498,1000,65.89854631463149,67.80563354492188,0.08301091166289133
499,832,188.83544177119512,68.2150650024414,0.0825979220526282
500,328,279.7923899451416,67.70057678222656,0.08218698711704299
501,269,276.8972163863268,67.65592956542969,0.08177809663387363
502,470,258.9787442630979,66.97013854980469,0.08137124043171506
503,852,174.98047234094867,68.38780975341797,0.08096640838976624
504,445,179.0171913114016,68.03724670410156,0.08056359043757835
505,305,297.86888583583504,68.00286102294922,0.08016277655480435
506,691,217.60282942437945,68.00013732910156,0.0797639567709496
507,458,225.89520152686515,68.51998138427734,0.079367121165124
508,400,213.92136141169942,68.35008239746094,0.07897225986579504
509,420,222.7406530122147,68.3020248413086,0.07857936305054233
510,485,196.5627804619217,68.39769744873047,0.07818842094581327
511,335,235.3467367676179,68.4148941040039,0.07779942382667988
512,671,208.4342561630241,68.19273376464844,0.0774123620165969
513,391,223.73633027506895,68.11573791503906,0.0770272258871611
514,509,270.0304585996414,67.69561004638672,0.07664400585787175
515,359,238.71711973240681,68.00938415527344,0.0762626923958923
516,382,226.74762876171235,67.70909881591797,0.07588327601581324
517,1000,75.89217670092256,67.9466552734375,0.07550574727941617
518,886,156.99906244892446,68.09028625488281,0.07513009679543899
519,315,265.6575668822229,68.31396484375,0.07475631521934228
520,582,191.75223507949778,67.9732666015625,0.07438439325307691
521,686,181.42001325178063,67.50325012207031,0.07401432164485265
522,1000,46.345022480633155,67.84120178222656,0.07364609118890812
523,487,250.9199014171851,67.84050750732422,0.07327969272528172
524,526,285.3941754973688,67.9169692993164,0.0729151171395838
525,352,262.35459170622926,68.0872802734375,0.07255235536276997
526,268,270.8353840116244,67.98468017578125,0.0721913983709154
527,621,205.79000893924933,67.77705383300781,0.07183223718499046
528,344,297.4389800778699,67.9122314453125,0.07147486287063728
529,278,293.49452835389457,68.14549255371094,0.07111926653794755
530,529,190.70514264754166,68.0807876586914,0.07076543934124135
531,387,254.33761223183348,67.91554260253906,0.07041337247884713
532,596,125.12747264137536,67.4085922241211,0.07006305719288272
533,758,143.22770577076267,67.4405288696289,0.06971448476903754
534,692,173.20701270171853,67.61751556396484,0.06936764653635577
535,220,10.125408832550718,67.88320922851562,0.06902253386702067
536,272,267.9974624230226,67.31703186035156,0.06867913817613998
537,367,277.15874557633754,67.63097381591797,0.06833745092153233
538,275,282.6527291467762,67.67990112304688,0.06799746360351476
539,281,247.22589494288138,67.79541015625,0.06765916776469132
540,252,247.50671129146156,67.87051391601562,0.06732255498974261
541,379,203.76626127202178,67.8896713256836,0.06698761690521654
542,1000,4.207972909867127,68.09202575683594,0.06665434517931995
543,343,247.00733577788486,68.12537384033203,0.0663227315217114
544,650,182.8839707891272,68.10333251953125,0.06599276768329494
545,507,263.01535336443095,67.94441986083984,0.06566444545601488
546,325,310.4604530680957,68.34066772460938,0.06533775667265163
547,467,211.25898021426204,67.99126434326172,0.06501269320661854
548,308,233.84070507262925,67.16020965576172,0.06468924697175975
549,438,221.300974171821,67.75396728515625,0.06436740992214901
550,391,279.6145586837172,67.51237487792969,0.06404717405188957
551,260,251.8831295910419,67.20184326171875,0.06372853139491501
552,312,264.52911022840937,67.54390716552734,0.06341147402479105
553,403,289.96740635602464,67.41569519042969,0.06309599405451846
554,610,175.97303132114374,67.7210693359375,0.06278208363633679
555,398,266.71654869155793,67.88716888427734,0.062469734961529154
556,383,215.03477201021968,67.1111068725586,0.06215894026022802
557,347,233.33307974264113,67.32246398925781,0.06184969180122192
558,341,226.33873900326944,67.37586975097656,0.06154198189176311
559,168,27.836447470669995,67.39564514160156,0.06123580287737623
560,293,274.7266168605897,67.49494171142578,0.0609311471416679
561,216,226.0061680539955,67.52751159667969,0.060628007106137215
562,230,250.2047090698124,67.63386535644531,0.06032637522998729
563,208,222.22399281131695,66.83016204833984,0.060026244009937606
564,375,205.5474767982207,66.83226013183594,0.05972760598003742
565,349,253.66168920429647,66.97798919677734,0.05943045371148003
566,398,290.64175437366873,67.30177307128906,0.059134779812417944
567,1000,81.31666846943662,67.06715393066406,0.058840576927779054
568,547,223.7984637486431,66.99089050292969,0.05854783773908364
569,356,245.6512772547354,67.00691223144531,0.05825655496426233
570,567,222.4550813649306,66.39494323730469,0.057966721357474965
571,406,251.86500025206828,66.35250091552734,0.05767832970893032
572,622,190.03332534049858,66.46788024902344,0.05739137284470679
573,536,212.50166302097944,65.94713592529297,0.05710584362657392
574,110,12.354830669228619,66.05180358886719,0.056821734951814855
575,266,253.01720608731142,65.66365051269531,0.056539039753049615
576,358,291.34194300103366,66.5847396850586,0.056257750998059325
577,337,221.04505357562508,66.32865905761719,0.055977861689611275
578,210,226.609023133907,66.33293914794922,0.05569936486528486
579,377,238.5556635995147,66.43756866455078,0.055422253597298375
580,130,62.81301367909725,65.57869720458984,0.055146520992336696
581,292,280.9847225848381,66.36799621582031,0.054872160191379804
582,744,182.41269949311473,66.43782043457031,0.05459916436953215
583,453,255.80254330301474,66.0841293334961,0.05432752673585289
584,409,253.7944793518731,66.76918029785156,0.05405724053318696
585,293,234.5513181312627,65.91556549072266,0.05378829903799698
586,420,242.40036659565007,65.95838165283203,0.053520695560196
587,373,224.34158183622273,66.05683898925781,0.0532544234429811
588,766,221.9856189756989,66.12618255615234,0.05298947606266777
589,421,292.3506047223355,65.6526107788086,0.052725846828525144
590,414,200.8469282269525,65.6213150024414,0.05246352918261209
591,142,65.3865214675119,65.88609313964844,0.05220251659961402
592,332,283.2055409085484,65.12535095214844,0.051942802586680624
593,150,56.048608306955146,65.40577697753906,0.05168438068326431
594,344,257.5462583143146,65.58502960205078,0.05142724446095952
595,301,255.65218769157173,65.29216003417969,0.05117138752334281
596,283,277.13302267790897,64.509521484375,0.05091680350581375
597,492,245.00654681180563,65.15238952636719,0.050663486075436574
598,124,30.875665232007293,64.51045989990234,0.05041142893078267
599,221,269.6561531455962,64.68222045898438,0.0501606258017738
600,187,290.25722055677466,65.04957580566406,0.049911070449526175
601,225,248.75921867255477,65.11042022705078,0.049662756666195206
602,348,275.7385279433018,64.60746765136719,0.04941567827482111
603,318,269.7984588882424,64.9823989868164,0.04916982912917524
604,240,249.26582413275344,65.48680114746094,0.04892520311360721
605,579,263.0725536543348,64.72209167480469,0.04868179414289275
606,307,243.60919808828353,64.7236328125,0.04843959616208234
607,234,256.84250416756396,64.9289321899414,0.04819860314635059
608,272,275.23897256698456,64.97513580322266,0.047958809100846364
609,274,284.99240733691477,64.37574005126953,0.047720208060543653
610,282,262.2615478898402,64.92964172363281,0.04748279409009319
611,263,271.65865890652503,64.78675079345703,0.04724656128367482
612,324,294.88860515048316,65.19625854492188,0.04701150376485057
613,201,268.9180346315767,64.72459411621094,0.04677761568641848
614,216,259.48349162016336,64.60856628417969,0.04654489123026715
615,198,255.91971942153268,64.94684600830078,0.046313324607231
616,272,244.73218414295732,64.8637924194336,0.04608291005694627
617,270,255.08905232176363,64.65190124511719,0.04585364184770774
618,339,294.2353931796426,64.19522857666016,0.045625514276326114
619,359,200.7001590632845,65.06761169433594,0.045398521667986184
620,329,231.59375034462198,65.25032043457031,0.04517265837610566
621,325,236.00535625426448,64.92130279541016,0.04494791878219469
622,396,247.8222247678428,64.83570098876953,0.044724297295716114
623,439,279.1247958114875,64.38996887207031,0.04450178835394639
624,351,234.40739317750123,64.6212158203125,0.0442803864218372
625,114,12.282906860990252,64.45088958740234,0.044060085991877815
626,788,201.33309200581851,64.12297058105469,0.043840881583958026
627,148,17.5856865159964,64.19905090332031,0.04362276774523187
628,249,252.81516992247995,64.10435485839844,0.04340573904998196
629,328,282.1131664164982,63.8115119934082,0.043189790099484544
630,229,245.43490124848597,64.43136596679688,0.04297491552187517
631,297,260.9378562954249,63.907569885253906,0.0427611099720151
632,452,248.152749344776,63.765647888183594,0.04254836813135831
633,351,245.10614994015825,64.0692138671875,0.04233668470781922
634,275,275.6524555387838,63.7253303527832,0.04212605443564102
635,297,258.9250884660327,63.82814407348633,0.0419164720752647
636,950,235.55753580863754,64.546142578125,0.041707932413198714
637,466,240.44688561785009,63.927825927734375,0.04150043026188927
638,617,227.90161286129904,63.76668167114258,0.04129396045959132
639,353,272.48972080320584,63.57354736328125,0.04108851787024013
640,694,234.36207452864556,63.82867431640625,0.04088409738332351
641,269,312.9460655564377,63.8111457824707,0.04068069391375474
642,356,230.05883496358265,64.00196838378906,0.04047830240174602
643,241,241.57013140490355,63.72827911376953,0.04027691781268261
644,405,259.7842155196571,63.6567497253418,0.040076535136997625
645,256,302.37061268376215,64.14795684814453,0.03987714939004739
646,378,279.5977473562376,63.5968017578125,0.03967875561198746
647,888,176.66893574471464,63.52631759643555,0.039481348867649216
648,325,271.5108788400021,63.690711975097656,0.039284924246417136
649,357,227.94734465042444,63.05170822143555,0.039089476862106606
650,102,-7.0941330235547895,63.014610290527344,0.0388950018528424
651,257,288.7984345736663,63.20515823364258,0.038701494380937715
652,307,271.9680403099167,63.0239372253418,0.03850894963277385
653,480,222.12531295178428,63.54805374145508,0.03831736281868045
654,345,267.4223508068926,63.058311462402344,0.03812672917281637
655,398,228.8924518525249,62.90691375732422,0.03793704395305112
656,452,235.04598591616363,63.4654655456543,0.03774830244084689
657,332,261.7447473109955,62.90085983276367,0.03756049994114119
658,400,252.44264235048726,62.89023971557617,0.03737363178223004
659,714,251.82537625558052,62.62157440185547,0.03718769331565179
660,395,246.7660162461226,63.17298126220703,0.03700267991607144
661,262,217.47679939390008,62.89020538330078,0.036818586981165614
662,219,277.0325359453942,62.88532257080078,0.03663540993150808
663,246,248.50540624568316,63.04597091674805,0.036453144210455805
664,280,244.50480694679848,63.123756408691406,0.03627178528403563
665,355,191.85667348844134,62.97114181518555,0.03609132864083148
666,165,10.982669878108709,62.89265060424805,0.03591176979187212
667,227,269.9984928353475,63.40724563598633,0.035733104270519525
668,272,294.51763330316976,63.034156799316406,0.03555532763235774
669,235,253.99727582534115,62.572540283203125,0.03537843545508233
670,348,274.4401068056194,62.58550262451172,0.03520242333839038
671,281,284.68940032054945,62.9671516418457,0.03502728690387103
672,284,242.25355032217303,62.874534606933594,0.03485302179489655
673,400,257.2148830102086,62.968788146972656,0.03467962367651398
674,349,215.2803647823738,63.28491973876953,0.0345070882353373
675,249,268.4476676793768,62.852989196777344,0.034335411179440105
676,719,278.1864438615745,62.64182662963867,0.03416458823824886
677,349,224.8349846907467,63.1816291809082,0.03399461516243668
678,310,276.1131372028634,63.34733963012695,0.0338254877238176
679,284,279.0286054758145,63.60863494873047,0.03365720171524139
680,263,270.59504091964294,63.5680046081543,0.03348975295048895
681,259,233.69188401653906,62.9538688659668,0.033323137264168114
682,361,290.9611472963608,63.31471633911133,0.03315735051161007
683,316,235.27858244665285,63.348289489746094,0.03299238856876624
684,327,234.98090901107932,62.755088806152344,0.032828247332105716
685,649,204.67550523046606,62.52739334106445,0.03266492271851315
686,339,271.39924809543925,62.088104248046875,0.03250241066518722
687,310,290.2532362738556,62.401588439941406,0.03234070712953953
688,325,228.71975824312548,63.14867401123047,0.03217980808909406
689,303,263.8491226010889,62.42926025390625,0.03201970954138713
690,289,256.05804845814805,62.80413055419922,0.031860407503867795
691,230,233.95645350479109,62.733184814453125,0.0317018980137988
692,495,253.84449081122463,62.4711799621582,0.03154417712815801
693,353,256.92076247771786,62.4928092956543,0.03138724092354031
694,333,268.80105304352674,62.57567596435547,0.031231085496060015
695,346,255.15159056526446,62.40605545043945,0.03107570696125375
696,365,255.552508472146,62.572288513183594,0.030921101453983833
697,322,272.6845644991129,62.30263137817383,0.030767265128342124
698,416,252.47683914943408,62.3369255065918,0.030614194157554356
699,637,195.05289221390564,62.1473274230957,0.030461884733884934
700,702,212.4022026324477,62.36907196044922,0.030310333068542226
701,576,228.74325626666226,62.46001052856445,0.030159535391584308
702,389,254.14229450619237,62.30792999267578,0.030009487951825186
703,471,230.17880798142792,62.2215576171875,0.029860187016741483
704,281,256.54863664924767,62.92119598388672,0.02971162887237959
705,397,250.69858305989442,62.679054260253906,0.029563809823263277
706,275,255.9101394428166,62.58271408081055,0.029416726192301772
707,212,260.35701820939437,62.77348709106445,0.029270374320698286
708,288,262.6390520629751,62.3491096496582,0.029124750567858994
709,285,254.73061679629396,62.70023727416992,0.028979851311302485
710,429,254.55938534951798,63.1667594909668,0.02883567294656964
711,282,263.2891943696941,62.90108108520508,0.028692211887133973
712,293,250.42586799807353,62.7826042175293,0.028549464564312413
713,320,273.03901964854487,63.355751037597656,0.028407427427176533
714,249,252.0322374145817,63.13311004638672,0.028266096942464215
715,619,227.96585535145294,63.47209930419922,0.028125469594491758
716,278,245.27822351387348,63.397796630859375,0.02798554188506643
717,248,266.9785158444926,63.49768829345703,0.027846310333399436
718,402,224.15075901031815,63.48067092895508,0.02770777147601934
719,309,255.55762666961323,63.09206008911133,0.027569921866685915
720,583,271.8821491361907,63.310455322265625,0.027432758076304395
721,260,264.6151896279366,63.20746994018555,0.027296276692840196
722,460,206.6416311977676,63.78874969482422,0.02716047432123403
723,538,223.21030729111652,63.215576171875,0.027025347583317445
724,609,235.2861871590728,64.10535430908203,0.026890893117728805
725,370,223.69277210550365,64.0188217163086,0.02675710757982966
726,239,258.801647036972,64.43208312988281,0.026623987641621553
727,348,239.26416160723755,63.90692901611328,0.02649152999166324
728,237,268.09385191562126,64.4232406616211,0.026359731334988302
729,232,270.28511658685716,64.06257629394531,0.026228588393023188
730,443,237.84103947414195,64.04231262207031,0.026098097903505663
731,417,259.54314671483337,63.90047073364258,0.025968256620403647
732,306,271.1605296357026,64.23078918457031,0.02583906131383448
733,313,246.45625178436092,64.33009338378906,0.02571050876998456
734,369,261.9423675637738,63.87916946411133,0.025582595791029415
735,254,244.5496155807982,63.727684020996094,0.025455319195054147
736,355,242.8458413463272,63.9670295715332,0.02532867581597428
737,297,272.8149254084226,64.14511108398438,0.025202662503457
738,310,258.5413688341398,63.746978759765625,0.025077276122842787
739,627,209.26286164560108,64.08948516845703,0.024952513555067453
740,309,268.2352726585582,63.903221130371094,0.02482837169658453
741,641,213.2526694906371,63.64849853515625,0.024704847459288092
742,423,273.2844023649484,63.973167419433594,0.024581937770435915
743,447,229.0656978115112,63.861480712890625,0.024459639572573053
744,300,277.6039425304088,63.5987663269043,0.024337949823455777
745,522,241.34826468394579,63.45072555541992,0.0242168654959759
746,327,301.794635807768,63.557281494140625,0.024096383578085474
747,929,135.53265327613275,63.063087463378906,0.023976501072721867
748,263,232.66045975467907,63.28025436401367,0.023857214997733203
749,688,199.3396355192193,63.570884704589844,0.023738522385804185
